Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
1018,GAM,0.511,566.0,2.3672931547421387
1919,GAM,0.511,566.0,2.3672931547421387
2038,GAM,0.511,566.0,2.3672931547421387
2080,GAM,0.511,566.0,2.3672931547421387
266,GAM,0.51,571.0,2.3626604871203343
1606,GAM,0.51,571.0,2.3626604871203343
2096,GAM,0.51,571.0,2.3626604871203343
2359,GAM,0.51,571.0,2.3626604871203343
847,GAM,0.509,575.0,2.35802781949853
872,GAM,0.509,575.0,2.35802781949853
2195,GAM,0.509,575.0,2.35802781949853
991,GAM,0.508,578.0,2.353395151876725
1674,GAM,0.508,578.0,2.353395151876725
623,GAM,0.507,580.0,2.3487624842549204
1084,GAM,0.507,580.0,2.3487624842549204
1404,GAM,0.507,580.0,2.3487624842549204
211,GAM,0.506,583.0,2.344129816633116
265,GAM,0.506,583.0,2.344129816633116
270,GAM,0.506,583.0,2.344129816633116
1031,GAM,0.506,583.0,2.344129816633116
1146,GAM,0.506,583.0,2.344129816633116
2067,GAM,0.506,583.0,2.344129816633116
2506,GAM,0.506,583.0,2.344129816633116
1001,GAM,0.505,590.0,2.3394971490113114
1482,GAM,0.505,590.0,2.3394971490113114
1808,GAM,0.505,590.0,2.3394971490113114
259,GAM,0.504,593.0,2.3348644813895065
863,GAM,0.504,593.0,2.3348644813895065
1382,GAM,0.504,593.0,2.3348644813895065
300,GAM,0.503,596.0,2.330231813767702
978,GAM,0.503,596.0,2.330231813767702
998,GAM,0.503,596.0,2.330231813767702
